timestamp,cycle,z0_occ,z1_occ,z2_occ,z3_occ,algorithm,f1,f2,f3,f4,l1,l2,l3,l4,power_w,time_ms,sent_to_hw
2026-06-23T12:27:10.134699,12,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:27:10.134789,12,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:10.134847,12,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:10.135594,12,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.69,0
2026-06-23T12:27:13.359387,13,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1
2026-06-23T12:27:13.359511,13,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:13.359567,13,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:13.360481,13,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.85,0
2026-06-23T12:27:16.607062,14,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:27:16.607230,14,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:16.607301,14,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:16.608679,14,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,1.3,0
2026-06-23T12:27:19.837786,15,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1
2026-06-23T12:27:19.837873,15,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:19.837914,15,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:19.838653,15,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.69,0
2026-06-23T12:27:23.072014,16,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:27:23.072112,16,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:23.072152,16,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:23.072889,16,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.69,0
2026-06-23T12:27:26.309777,17,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:27:26.309868,17,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:26.309907,17,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:26.310666,17,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.71,0
2026-06-23T12:27:29.537442,18,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:27:29.537543,18,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:29.537601,18,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:29.538387,18,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.72,0
2026-06-23T12:27:32.766584,19,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:27:32.766696,19,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:32.766755,19,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:32.767834,19,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,1.0,0
2026-06-23T12:27:36.006250,20,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:27:36.006338,20,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:36.006378,20,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:36.007107,20,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.68,0
2026-06-23T12:27:39.249894,21,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:27:39.249986,21,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:39.250039,21,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:39.250694,21,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.6,0
2026-06-23T12:27:42.494250,22,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:27:42.494337,22,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:42.494379,22,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:42.495081,22,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.65,0
2026-06-23T12:27:45.711110,23,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:27:45.711206,23,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:45.711248,23,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:45.711956,23,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.66,0
2026-06-23T12:27:48.927676,24,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:27:48.927771,24,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:48.927827,24,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:48.928596,24,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.72,0
2026-06-23T12:27:52.157093,25,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1
2026-06-23T12:27:52.157254,25,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:52.157294,25,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:52.158345,25,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.99,0
2026-06-23T12:27:55.374075,26,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:27:55.374168,26,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:55.374208,26,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:55.374859,26,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.6,0
2026-06-23T12:27:58.607308,27,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:27:58.607410,27,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:58.607450,27,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:27:58.608169,27,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.67,0
2026-06-23T12:28:01.868381,28,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:28:01.868476,28,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:28:01.868572,28,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0
2026-06-23T12:28:01.869331,28,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.71,0
2026-06-23T12:28:05.119693,29,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:28:05.119789,29,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:28:05.119831,29,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:28:05.120530,29,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.65,0
2026-06-23T12:28:08.336499,30,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:28:08.336601,30,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:28:08.336655,30,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:28:08.337650,30,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.94,0
2026-06-23T12:28:11.558909,31,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:28:11.558999,31,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:28:11.559049,31,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:28:11.559728,31,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.63,0
2026-06-23T12:28:14.801651,32,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:28:14.801749,32,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:28:14.801791,32,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:28:14.802461,32,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.62,0
2026-06-23T12:28:18.021448,33,0,0,0,0,Greedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1
2026-06-23T12:28:18.021535,33,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:28:18.021573,33,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
2026-06-23T12:28:18.022250,33,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.63,0
2026-06-23T12:28:21.259600,34,0,0,0,0,Greedy,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115.0,0.12,1
2026-06-23T12:28:21.267841,34,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.0,8.06,0
2026-06-23T12:28:21.371631,34,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,103.61,0
2026-06-23T12:28:21.372603,34,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.83,0
2026-06-23T12:28:24.603052,35,0,0,0,0,Greedy,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115.0,0.11,1
2026-06-23T12:28:24.612840,35,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.0,9.66,0
2026-06-23T12:28:24.688659,35,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.0,75.68,0
2026-06-23T12:28:24.689502,35,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.72,0
2026-06-23T12:28:27.915973,36,0,0,0,0,Greedy,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115.0,0.12,1
2026-06-23T12:28:27.923366,36,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.0,7.22,0
2026-06-23T12:28:27.995800,36,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.0,72.29,0
2026-06-23T12:28:27.996530,36,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.62,0
2026-06-23T12:28:31.229403,37,0,0,0,0,Greedy,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115.0,0.16,1
2026-06-23T12:28:31.237433,37,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.0,7.9,0
2026-06-23T12:28:31.310025,37,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,72.46,0
2026-06-23T12:28:31.310974,37,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.83,0
2026-06-23T12:28:34.543852,38,0,0,0,0,Greedy,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115.0,0.12,1
2026-06-23T12:28:34.550271,38,0,0,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.0,6.29,0
2026-06-23T12:28:34.622724,38,0,0,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.0,72.32,0
2026-06-23T12:28:34.623491,38,0,0,0,0,PPO,0,0,0,0,0,0,0,0,0,0.66,0
2026-06-23T12:28:37.859522,39,0,1,0,0,Greedy,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,230.0,0.19,1
2026-06-23T12:28:37.868721,39,0,1,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80.0,9.08,0
2026-06-23T12:28:37.944749,39,0,1,0,0,GA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,80.0,75.92,0
2026-06-23T12:28:37.945501,39,0,1,0,0,PPO,0,0,0,0,0,0,0,0,0,0.65,0
2026-06-23T12:28:41.164681,40,0,1,0,0,Greedy,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,230.0,0.18,1
2026-06-23T12:28:41.173368,40,0,1,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80.0,8.57,0
2026-06-23T12:28:41.251867,40,0,1,0,0,GA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,80.0,78.38,0
2026-06-23T12:28:41.252689,40,0,1,0,0,PPO,0,0,0,0,0,0,0,0,0,0.7,0
2026-06-23T12:28:44.485291,41,0,1,0,0,Greedy,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,230.0,0.19,1
2026-06-23T12:28:44.492430,41,0,1,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80.0,6.99,0
2026-06-23T12:28:44.569116,41,0,1,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80.0,76.57,0
2026-06-23T12:28:44.569897,41,0,1,0,0,PPO,0,0,0,0,0,0,0,0,0,0.67,0
2026-06-23T12:28:47.792440,42,0,1,0,0,Greedy,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,230.0,0.2,1
2026-06-23T12:28:47.801778,42,0,1,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80.0,9.21,0
2026-06-23T12:28:47.879385,42,0,1,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80.0,77.48,0
2026-06-23T12:28:47.880133,42,0,1,0,0,PPO,0,0,0,0,0,0,0,0,0,0.64,0
2026-06-23T12:28:51.159745,43,0,1,0,0,Greedy,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,230.0,0.18,1
2026-06-23T12:28:51.166423,43,0,1,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80.0,6.56,0
2026-06-23T12:28:51.257006,43,0,1,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,80.0,90.46,0
2026-06-23T12:28:51.257791,43,0,1,0,0,PPO,0,0,0,0,0,0,0,0,0,0.66,0
2026-06-23T12:28:54.477201,44,0,1,0,0,Greedy,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,230.0,0.19,1
2026-06-23T12:28:54.485548,44,0,1,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80.0,8.23,0
2026-06-23T12:28:54.564128,44,0,1,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,80.0,78.41,0
2026-06-23T12:28:54.564936,44,0,1,0,0,PPO,0,0,0,0,0,0,0,0,0,0.69,0
2026-06-23T12:28:57.779103,45,0,1,0,0,Greedy,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,230.0,0.19,1
2026-06-23T12:28:57.786007,45,0,1,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80.0,6.77,0
2026-06-23T12:28:57.862775,45,0,1,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,80.0,76.63,0
2026-06-23T12:28:57.863505,45,0,1,0,0,PPO,0,0,0,0,0,0,0,0,0,0.62,0
2026-06-23T12:29:01.083920,46,0,1,0,0,Greedy,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,230.0,0.18,1
2026-06-23T12:29:01.092929,46,0,1,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80.0,8.85,0
2026-06-23T12:29:01.178920,46,0,1,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,80.0,85.83,0
2026-06-23T12:29:01.179736,46,0,1,0,0,PPO,0,0,0,0,0,0,0,0,0,0.69,0
2026-06-23T12:29:04.401906,47,0,1,0,0,Greedy,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,230.0,0.18,1
2026-06-23T12:29:04.408123,47,0,1,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80.0,6.07,0
2026-06-23T12:29:04.491492,47,0,1,0,0,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,80.0,83.25,0
2026-06-23T12:29:04.492333,47,0,1,0,0,PPO,0,0,0,0,0,0,0,0,0,0.71,0
2026-06-23T12:29:07.717056,48,0,1,0,0,Greedy,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,230.0,0.18,1
2026-06-23T12:29:07.724526,48,0,1,0,0,ILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80.0,7.35,0
